Review,Rating
"I opted for a contact less delivery ... What I got was a food package that was open and all the rice and sabji was out in the delivery agents bag. ""Contact less delivery "" what a joke ... If this is happening in front of us I can only imagine what is happening behind the scenes. Anyhow I asked him to take it back to which he said the restaurant was closed ... And threw the food in bin out side my house. Might wanna reconsider ordering from them in times of covid19",1
don't use this app... location wrong address pinned so we are only go for collecting food at zomotto pinned location try other food delivery application for get food faster on your location. zomotto does not have call support... rider support person told two opinion for get food 1. u come to pinned location 2. cancel the order and told me if we are cancel the order money not refunded to us... cheating with us for delivering food...,1
"worst app ever! I ordered a cake for my party. I recieved the spilled package and with that a wrong cake... and then when i ask them to refund my money they said that we cant its against our policy... Dont use this app and dont advise your friends and family to use it... worst experience, never had such bad experience with food panda and swiggy... Dont use this app... If there was a option i would have given a zero to this app...",1
Works well customer service is good and delivery is on time,5
Fast and easy to use. Lots of good food options . Ratings help in deciding what to expect. Good for every budget. GOLD membership is really good. Festival offers and other occasional offers help in keeping the price down from what is in menus. Fast tracking of ordered food . Zomato just need to check a little on refund issues and processes. Good app. Very handy.,5
"Worst food app ever. The delivery guy says that my order is delivered and he left it on my doorstep without even ringing my doorbell or calling me to inform. He just left it there like that and didn't bother to inform me. And guess what I haven't received any parcel, there was nothing on my doorstep and your executives are not even ready to refund or get my order delivered.",1
Excellent app and very easy to operate. virtually most of the top restaurants are available. Service is very good. To be honest its hunger emergency button. If hungry and no option press zomato on mobile. Easy to track ur order also. Have been using for quite some time now. Thanks Zomato,5
"this is really good,runs smoothly .offers a great discount even in off restaurants also.great innovative move by zomato .now its became easier to taste by seating in your home instead of waiting hours in your fav. restaurant. time saving .",4
Very poor service. The chat process is very bad and how someone can select the options they have provided. There might be some other issues also. Whatever the time they take to deliver they will keep it as ontime delivery only,2
"ZOMATO does misleading advertising saying opt in for on time or free, my order was for 656 odd INR and our came around 5 minutes late. They gave me a 200 INR promo for delivering it late instead of giving me my order free as they keep advertising in their opt in for ""On time or Free"" marketing on the app. This is extremely misleading and very unbecoming of a brand like ZOMATO.",1
"i ordered item from zomato easy section.. it was showing there green mark but it had a differnt taste so i checked it in detail and i found, it actually contains eggs... i am pure vegetarian person and it is shrawan month and i ate egg.. this is really irresponsible thing.. u people need to take some serious action about it.. this about someones lifetime faith n relegion..",1
Worst experience. 1220 rs pending as refund for more than 3 weeks now. No help proper help received. Wrong order every other day. Irresponsible agents taking more than 10mins to give any response. This is probably the last time I am using this app.,1
"good app, but it is very difficult to report an issue.... i ordered cake for my grandfather's birthday and found a strand of hair in it, i complained but no body helped. anyways i have been using the app for quite some time and its pretty decent.",3
"The available promo codes should be displayed at the time of checkout. Because at times the user may not know what promo codes are available, and consequently he/she may fail to get discounts.",4
I ordered by mistake it doesn't not prompt to payment page and order directly in same items page only They charged me for cancelled order they must inform about the cancellation time if they have informed I would have taken it i called several times and chat they never informed about cancellation penalty etc in chat or call and charged at the end they simply sent a message and saying that I have not lifted call,1
The most unsatisfactory thing about zomato is their customer support. No one replies in an instant and there is not even a contact no to connect if the issue is not resolved. Otherwise I would have rated it 5.,4
"Easy to use and decent options but...it has happened a 2nd time now that my order was never confirmed and after waiting for about 30 minutes for Zomato to call the restaurant, i tried initiating Zomato chat support only to wait again for another 20 mins...no response.",3
always something is missing. today it was fries and coke. no option to call customer support. chat is a series of automated questions which ask about the item missing without any way to communicate that some sides are missing. no way to type. insane kind of support,1
Horrible experience. It charges you for their mistake and doesn't refund if the delivery is not made. Charges a high delivery charge. Delivery boys do not know how to talk to customers. Worst service ever.,1
App is good but the online payment is having problems. I want to say that the card payment is poor because have a lot of time for payment. So improve the card payment method. Thank you.,3
"Completely lost the trust and the respect you guys earned with the worst service ever.. food was ordered and then status was like food is being prepared and after 45min wait they simply update the status saying the order got cancelled due to some technical issues?? is that way it is and money will be returned in some working days and the wait for wat we have done.. is like in vein. seriously if you guys cannot deliver then why to accept the order,loosing a valuable customer is loosing business.",1
This is the worst app ever.... Part of my order was missing 7 days back and they promised me to give me the refund for the same... Since then I'm complaining everyday but no one is listening....I haven't got any refund... Customer service is totally useless.... Or there is no customer service,1
its really good but quantity (weight) should be same when we take in restaurant or shop it has been observed that some restaurans are cheating in zomato app by giving lesser weight which is not correct and in the same manner simply some restaurants are giving outdated and non hygenic food these things may effect Zomato credibility so kindly observed it farooq shubli muhammed,4
"Pathetic service delivery. First, they changed the order and I had to choose an item of lower price. On top of it, I had to personnaly go to the restaurant to collect my order because Zomato guys were not delivering the order. In the end, they did not even refund the balance amount.",3
"worst customer service and these people are cheating customers, I orders same item from same restaurant but the quality of item is different when it come to online order. please don't go for promotional offers they are playing with customers also if we have any issue they Really not responding in given time nor after that. I don't recommend this Zomato.",1
"The customer service is very pathetic as there is no one to provide the solution of you are facing any issues with your order even they don't give you any refund in case your order is bad(faul smell, spill over, not delivered). This is how they claim best app for food delivery all fake N most of the reviews are posted by their own employees",1
Zomato has made my life so easy. I order from here three to four times in a week and their service is amazing. Whether it is the timings or the people delivering the food - everything is great.,5
"very disappointed. I keep getting calls from your customer care to a point that it's so annoying and your food is over priced when compared to the actual menu or the menu from other food delivery apps, Please don't think all the customers are stupid enough to not notice that. Horrible experience",1
"NEVER SEEN SUCH WORST APP. Still no change in Zomata,,,,, I mail about my issues, it has been 72 hrs, still no response, my unquie id 837109. One star is also waste , such stupid app, no one will responding for , problem issued. *Worst food application . , i ordered hot and spicy food, but food reach is Cool and yesterdays 0.0000001 star should be given to this application.,",1
Food is everything for me and thanx for helping me with that☺️🤩🤩☺️🤩,5
"Great experience. Though delivery of certain restaurants is not provided in close vicinity, but in farther areas.. please look into it. Its funny to be able to get food from a place if u far off but not if u r close to it 😂",5
Awesome app for food ordering. Sometimes they give so exciting offers that you can't resist yourself from ordering. Overall they care about your complaints. The Delivery boys are also very fast and punctual.,4
Very bad customer support and it funny thing is that it'll keep on happening. So many times have to wait doe order but still won't receive cause we have paid online and the money also gets stuck. Don't recommend this app to anyone.,1
Within seconds they increase their service charge to more than double. Fraud and dishonest people,1
one of the worst customer service i face at the start they wr good but as it is getting older customer support services is going worst. As i have made an order online and made payment online only using my wallet but still after all that it says payment incomplete and on customer chat they dont reply. one of most imp thing about this app is that it takes 2 hrs to get order delivered to you,1
"There's are no such thing like customer care. You can't explain your problem or issue to a robot chat box. And please dont talk about the live tracking. Many times I got my order but in app it still shows.. . ""Your order is on the way"" .. .. 🤣",1
"the old format was so much better. it was simple, legible and easy to use. But after this stupid update it's just become unnecessarily cluttered, inconvenient to use and aesthetically very unpleasing. please go back to the old format. life was just easier back then. please",1
"Sometimes there are a few problems in terms of late or no delivery, however Zomato does compensate for it to it's customers, so that's a nice quality. And coupons are great!",4
"Non-sense service, made me wait for 2 hours and still they are not sure when the order will be delivered. They just know to say that refund will be made, refund is what I get for waiting and being hungry all that long. Disgraceful!",1
Wonderful experience... Food in minutes. Servicing is good. Delivery is on time. I had ordered many times but no issues. Am satisfied using this app. I'll insist my friends & others who need a good food as convince..... 😍,5
"App is having some serious issue.After the delivery boy reaches my location and calls me.I don't get the call but the person hears ring.Two times I ordered, every time I faced same thing.When I saw that the person is at my location and called him.Then I could get the order otherwise the person was going to cancel it.This needs to be improved.Also delivery boy's vehicle number should be shared so that we can recognize him.",2
"Spoke to the valet. He said he has been having trouble using the zomato app. It hangs too much hence customers can't contact them via phone call. I personally have had my order cancelled due to this. Every time I call the valet, the phone remains busy.",1
Basically cheaters. Will promise something and will do something else. If you complain then will ask you to compensate by something that you don't want. After that they will ask for feedback where they have enabled only like button. So if you are not satisfied you can't show that in feedback amazing cheeters,1
"I m call 1min before my oder for cancelling but zomato reply I am sorry, I will not be able to cancel the order as per our policy. Once the order has been accepted by the restaurant, details are immediately sent to the kitchen and preparation begins. Cancelling the order post preparation leads to wastage and hence I will not be able to proceed with your request .. When I call delivery boy ..and he say my oder will come after 2hour ..I m not satisfied",1
"Its always been the good experience with zomato, the delivery time is made shorter then previous experiences ...which is great! The best part is the night kitchen options for which zomato has included many options...which ensure to get food of my taste buds even late at night. being a foody guy myself i always go with zomato Thanks",5
"Your customer support sucks when it comes to order modification (when it is not dispatched) and refund process. Swiggy is much better in these areas. To add on, showing up all the restaurants in the city even when I want to order online is irritating!!",1
Very nice food app among it's competitors. It shows more restaurants than any another app in my area(very few shops are there in my area). It ensures to deliver with minimal delivery charges and offers are great!,5
"too slow delivery, very bad experience with this. always their delivery deliver 2 or more deliveries at the same time so that they take more time to deliver. it's good if you have more than 1 hour to wait.",1
"Customer service needs to be improve a lot. I got low quality food from one of restaurant , which I immediately raised complaint to zomato . Even after 7 days no proper response. Very disappointed service.or else app is very good and user friendly and very fast delivery.",4
"Why are youll asking location permission?It's already given!Work on developing your app rather than on the annoying pop-ups for location permission.Zomato service not organised, dont have updates from restaurant, delivery time is never true.They dont have a complaints dept to hear ur grievences.Zomato is at the mercy of restaurants & delivery person.Not a trustworthy organization if ur relying on their service.",1
"Don't order from here.zomato doesn't look for customer satisfaction.i ordered a cake from Mambo's recipe and the delivered in dirty way without following the instruction and with worst handwriting.when I went for customer support,so step was taken against it.",1
"poor app. after one hour of ordering , food was shown as being prepared. one should never pay in advance on this app as they deduct money on cancellation and take no responsibility for delayed order. better avoid the app or chose pay on delivery.",1
"You can meet a friend here. Or if you wanna have someone who you can be with for a food adventure. Perfect for the people who love to go to restaurant and take a picture. In short, this is highly recommended to food bloggers! 😊",4
"Very bad service, I wanted to order a burger and it said that the order was declined due to insufficient things and when I went to another restaurant to check that one also said insufficient things, I tried 8 restaurants and non of them worked.",1
App has an area of improvement. Menu has submenu Inside the main dish. App allows to select the submenu but do not allow to select the quantity. So your order may not be sufficient to user need. If interested call me. Will explain.,3
Couldn't load the app after new update. Tried uninstalling. But still cant reinstall. Zomato please do something for us hungry people.,1
"It has been useful for my lazy time when I really don't feel like going out to eat. Some of the restaurant that I like is also available in here so, I don't get disapointed for taste and qualities as I have been there.",4
Very poor service,1
Yes it's a wonderful app to place an order but when it comes to refund then please forget about it. They will say in there policy there is no such refund policy after cancellation even if a customer had placed an ordered again. Wonderful services provided by you ZOMATO,1
Good food and fast delivery,5
Poorest app and service by zomato. They don't even know how to make a proper app. Their app is not even able to detect the location and detects a location 6kms away from the house and in spite of giving correct address they say that u need to come at their location to collect order even after getting biller for delivery charges.,1
"Today I had ordered from a restaurant ,and the delivery location was set wrong by Zomato map,the delivery guy waited for just 3-4mins and when I gave the phone no. of person to be contacted and still they are charging penalty fee etc. I would not recommend everyone about Zomato to anyone about ordering ,as money is not transferrable once paid ,when ur order gets cancelled",1
The menu in the hotel and zomatos menu are different. Zomato give coupons but steals on different menu price and taxes and still the bill is more than hotel price. Swiggy is better than zomato. I ordered some food which had rotten onions and chicken peices stolen and package open. I complained to zomato they came back with we dont control food packing or cooking. Swiggy is 10 times better.,1
"very good experience, but some times the restaurants do not deliver the actual quantity and quantity of the food but in that case if you write your experience to zomato then zomato will solve take care of that. My experience about zomato is - this company is very much serious about customer satisfaction. Thanks and try your TESTE buds through ZOMATO.",5
The food was delivered before time which is good however the app did not provide a proper ETA for delivery since it kept saying that the food will be delivered exactly when I ordered. I would much prefer a verbal conversation directly with the vendor.,2
very bad experience happening to me by zomato. its taking so much delay for food delivery. in that case swiggy is better. theres no customer service contact number providing. in case of chat no reply. still now im waiting for my order for more than one and a half hours.,1
Horrible approach to customers. Wont even refund the amount fir the items they failed to deliver. They don't ahve customer care service at all. With their stupid bot responses on chat u can't even get to customer care actual human being to try get a refund for the order that was cancelled. Lost 700 bucks worth of order. Never order through zomato Cannot be trusted to expect a service .,1
Great app. Choices are local that is great things to me. I personally go for lunch dinner so easy to find out. I like most is local hotels and restaurants. That is plus point of zomato.,5
Zomato has made ordering food very convenient. Even during the lock down phase zomato has its operations running so that people get necessary food delivered directly from restaurant kitchens. Kudos to the delivery team as well for working this hard and ensuring a good level of customer service.,5
This is an amazing food delivery app it's a delight for or us working from anywhere and want to get lunch dinner without having to go out as of now I don't have any compliments with Zomato except I want to mention that there were few times that the food quality was really not up to the mark but Zomato help me with it .Thanks Zomato ❤️❤️,5
"What happened to the app? I've always relied on this whenever i need to check out a menu or a place to eat but ever since the update it can't find me specific dishes not even the normal ""American"" or ""Korean"" cuisines? The locatio is also weird and my GPS is on. Please fix this Zomato.",3
Nice experience from zomato service but not from restaurant,5
"for cancelled order , they will charge full order value. it the policy of zomato to charge full amount if the order was cancelled. great . Also their charges are much higher than other food delivery apps , and their services are zero.",1
I don't want to give even single star also... Very worst experience with this Zomota app... Simply Zomota people will cancel our orders and will not refund the amount immediately even if they cancelled by them because of their service mistake or improper confirmation from hotel selected... Even if u want to go Zomota Please don't pay through online because refund in Zomota is not very easy... Very bad customer service people will talk to you harshly even if theirs mistake....,1
Good Job I got my order with in 19 min. Thanks Zomato,5
"In this week , I faced so many issues with zomato that I am not going to use this app again . Providing wrong items , missing items , cold food , missing add-ons ...just too much. Refunds are not coming. None is taking proper steps. None is bothered at all. Shame!!",2
"It will keep updating your delivery time, like they'll start with around 30 minutes, and then when 15-20 minutes pass, they'll still show 25 minutes left. I have been a Gold member of zomato, but the way zomato deliver its customer service, it's terrible.",1
"Worst delivery service ever. No way to contact them except chat, which no one replied to. It took them 1.5 hours to deliver an order of an appetizer, even after promising a Max 1 hour waiting time. Pathetic service. Won't order from them again!",1
Great app really easy to use and delivery is quick too,5
worst app ever the delivery boys were such rude to the customers that they don't deliver the order to the location instead they tell the customer to come near them.... And the service of this app is worst. Do not download this app such a worst..... Swiggy is much better than this. My suggestion to all is not to download this app,1
"Worst unsecured app. While making the order there is no OTP confirmation before payment, money is directly deducted. Customer service is bad, not helpful. App is not secured when it comes to the digital payment. Wish I could give ""0"" star.",1
"I wish I could give them less than half a star. Absolutely pathetic customer service and they resort to misrepresenting delivery times and ratings to get you to order. After you've paid, they hold you to ransom and make the lamest of excuses. Only had enough time to write this, else would take them to consumer court. Also, still hungry because of how irresponsible and shameless they are",1
I had order something made payment also.. After some time I had cancelled order.. I was in travelling.. Didn't able to read instructions properly. I had requested to refund my money.. They no as per policy we could able to refund ur money.. This is how cheated with me... Fraud zomatto.. I I'll share this story to all.. Do not keep relation with zomatto they even not ready refund 235 rs..,1
Don't do pay ments from this app. Do cash on delivery only. Or else they take both your cash and your food. And on top if that they charge you a cancellation fee. So that when you complain then they can say that your order got cancelled cuz your phone is unreachable. So it's on me.,1
"Pathetic service, the food preparation begins with in 30 secs of your order booking that's what they state. In real they take hours to deliver. Offers button will be somewhere in the corner just to hide. Will never return back",1
"Extremely disappointed with the service.I had placed two orders from the same restaurant.One was delivered but the other was not given to me and yet marked as delivered.On calling the rider, the restaurant as well as Zomato, no one responded adequately.And finally after 2 hours they cancelled the order because of lack of coordination at their end.Their standards have decreased horribly.If you want to order food, wait for 2 hours ( and spend those two hours in making futile calls to Zomato) and finally have your order cancelled by Zomato without asking you,then Zomato is the right app for you!",1
"I have experienced worst order and delivery service, also food is never on time and if the food is cash on delivery then the valet also delivers your order to other customers, how irresponsible of them for this, and the end time cancellation acts as an icing on the cake, literally had very bad experiences with zomato since some days.",1
"One of the best food delivery app. I've using Zomato since so long and I'd never faced any issue, even if I get a food not well cooked, Zomato had refunded me my money back. And also the customer service was great all the time... Just love this app ...😍",5
Worst experience ever.. I have ordered a cake almost 5 days back from this app but then the delivery boy didn't sended it on the right place nd said there's a problem in the maps so I cancelled the order but it's been 5 days and I didn't got my money back the app said they will return my money in 2 to 4 days and it's been 6 days.,1
I have order food and i got hairs in the food amd they r not refunding my money also very bad app,1
Very useful.... Great...,5
"very very poor app & their services. They dont deliver the proper food which a person ordered. I am very much disappointed that they dont even reply my queries. Moreover the chat option with the zomato guys isnt working at all, writing tab is missing. Very unprofessional.",1
"Today when I placed my order I've selected my home address and this order was prepaid order, and whendelivery agent called me and asked for the address hence as per mentioned address on the order,  I've confirmed the same and delivery agent told he won't be able to deliver as the GPS location showing wrong add. When I've already mentioned my complete address with the pin code and If the GPS is shoering wrong address is this my fault This people didn't deliver the order and didn't refund my money",1
no consistency in between different phones placing the same order from the same restraunt... on one phone the rate of the dish is greater than that of the other phone dilevery charge changes from phone to phone even when delivery address is the same from tge same restuarant also they dont allow to use coupon codes continuously disappointed with the app experience,1
"Very bad, you order from some good restorent of city, they will deliver it from some road side food vender",1
"This app is totally fraud. I ordered food for myself which was accepted by the restaurant, but at delivering time the delivery boy canceled the the order at my door step without calling me. But when it was too late from the time I placed the order, I've found the delivery boy canceled the order by himself. I informed to restaurant about this matter. But now when I tring to place another order this app wants me to pay for the cancellation charge. why should I pay for this, where that boy canceled",1
"Previous one was better.....by the tym u r adding items to ur cart nd final ur order, you get a currently not accepting order....this doesn't show that any restaurant isn't accepting orders on the wall.....bt after you make sure to order from the restaurant or make the order final it's not accepting.... please update ur app nd make changes for ur customers to use it easily.",2
i had the worst experience with zomato. They cancelled my order twice whice both were prepaid and i didn't get the refund for the same. I called zomato several times but the customer care agents are least helpful. The restaurant will blame the valet for cancelling the order and the valet in turn blame zomato for the same. I am just so disappointed with zomato. AND STILL I DID NOT GET BACK MY REFUND AMOUNT.,1
Bad Experience. When the order was cancelled they will just send automated messages like it was nothing. I dont know how long will it take for their refund process. A complete waste of time and effort. 😡,1
where is the ratings! there used to be ratings for last seven orders given by other customers of the restaurant where we are ordering. but it's not there now. so bring that feature back.,3
"Very bad delivery , if Zomato is not able to deliver order within given time then they add more minutes to delivery time and makes us fool and therefore they donot need to give food for free... Addvertisement are lie making fool of us . Delivery took 1 & 1/2 hour. Very disappointing and seriously very bad service",1
"Zomato is my second kitchen when it comes to food. I am gold m3mber since last 8 months. I am sorry to say that despite being one of best food app in India, the app is not opening since last 10 days. When I click on the icon nothing happens but a black screen and then a notification that app have stopped working.I have uninstalled it, cleared cache memory but the app still crashes. Hope this message reach to Development team and fix the bug soon. Till than I am on Swiggy now.",1
"Even after giving the instructions while placing order , this restaurant delivered food incorrectly and not as per requirement. When spoke to the manager , he started fighting and said instructions do not matter on the order. Never going to order from here again. Worst experience by Zomato as well as they said we can't do anything about it.",1
"Restaurant list is very good. But in some locations deliveries are not available, even in the big city like vadodara. So that improvement is necessary. Other delivery services is good.",4
When we order food they pick from road side stalls and send us low quality foods. Even they didn't hesitate in sending the spoiled food. I never got fresh food from zomato. When I raise query they take very long to reply and if i fail to reply them within a minute they close the chat session. That's why they didn't provide call support. They never refund money and says they are having conversation with the restaurant. My personal experience : Zomato is totally fraud. Swiggy is much more better.,1
"Worst experience with this food delivery company. I hadn't gotten any calls from the delivery agent within the estimated delivery time and since I had a flight I had to make a move. I reached out to the delivery agent first since I did not get any calls from him and Zomato charged me a cancellation fee because they claim that I was unresponsive to ther calls ""which were never made"" . It is because of the inefficiency in their system that they fraudulently claim funds from their customers.",1
Pathetic App! I placed an order twice & it was declined. Money was sent to my Zomato wallet. I called the restaurant and they called Zomato. Zomato guys told to uninstall the app and place the order again but same thing happened again. I was successful when I tried for the 4th time with Dominos. Really bad experience with Zomato.,1
I ordered food and the order gets automatically cancelled stating that the area is not covered neither they refunded very bad service...,1
"What is this behaviour!!!! I just logged out and logged in again with the same account and all that coupoun of zomato 30,40,50%off on selected resturants are vanished and i am not able to get a discount and i know that zomato had more price than the original ones in hotel so why should i pay so high",1
App is good and the service also..but dont expect much if there is any problem with the quantity or quality. They say that they are opening the complaint but thats all fake. So giving 3 stars,3
"I paid zomato gold and now the app. is all about food delivery, keeps going there on opening . Deep links to see the menu don't work anymore, it's so difficult to search for a restaurant review. Disappointed.",1
"Good food delivery service app. Items aren't well categorized in the menu so you have to scroll through the entire menu even if you don't want to, so there's room for UX improvement. They could add more restaurants to the service.",4
Worst delivery service. I could not imagine what kind of app zomato it is. I ordered from nearby restaurant which is less than half km from my home. Valet is assigned and he is delivering another order before me which is somewhere 5 km away then delivering to me. This is not what is expected from you zomato,1
"it's a third grade app and service providers, they don't care about their customers. They are filthy and would never provode you with a solution and their concerned team(escalation team) would never get back to you. You will have to plead for your own money to get into your account. This company is a cheat and is earning money as a commission on every order which they don't let you have as a refund, even though the food is stale and barely cooked. I would want to rate them in negative.",1
Can't reach Zomato support,1
Why don't you guys add liqour option online? It would be better during this covid. Summer & Beer! Wallah!,3
The support service is bad. I am stopping my food ordering here. Swiggy is way better in service and resolution. I ordered 2 plates of idli sambar and chutney for breakfast from eat.fit. They sent only sambar and chutney . No idlis! The delivery guy said he had asked the restaurant same question before taking the order and they replied saying this is what has been ordered. There is no support also from Zomato. This is outright cheating,1
"In last 1 month, Zomato's service has gone down to 1 star from being on 5 star, worst service. Every single time, there is one or another issue with the order and on top of that, nobody responds on time in Zomato Support. I was a loyal customer, but I'm gonna stop using Zomato. Its not dependable anymore.",1
The GPS and estimates provided on food delivery time is absolutely useless on this app. It's a headache to deal with and only using this app for those rare orders other providers don't. Soon they will and this app will be redunded.,1
reliable and convenient. I'm thankful for these services in my city. Makes ordering food so much easier when going outside is not an option or when feeling too lazy to step out.,5
"No zero to rate, i recommend not to use this app. I had very bad experience on new year, Food i got was tasteless and spoiled. I tried to contact them but they are least bothered and gave very smart answers. Infact they indirectly said me, once they deliver food, they are not responsible for food spoiled or not tasty etc..",1
I gave delivery instructions with in one minute of। my order but it was not followed and I was told that I can cancel my order with full charge ..... does Zomato think their customers are fools or what .... I would rather not take your services .... I would rather call the restaurant or will go and pick food myself .... actually we have unnecessarily given undue weightage to companies like Zomato.... we should stop this Good bye and Good night,1
"Worst food delivery app out there. Ordered food for the first time at 9:15pm on this app. after the pick up food came more than an hour late 11:05pm, the rider was drunk and disturbed atleast three houses in my neighbourhood saying that he doesn't have my phone number. Never going to use this app again. Also customer care made me wait for 40 mins thus writting this review.",1
Food supplied was at least three days old,1
"App usability is good. however there's issue some times with the delivery. Delayed delivery, missing items and wrong delivery of the food items are some of the common issues faced while ordering online food through this app.",3
"Worst support service for delivery. Only chat support and that too those guys are never helpful. If you ask them about about and customer care number they will say they don't have. Out of past 5 orders, 4 were goofed up and never delivered by these guys. The phone number that these guys display on website is never picked up. Totally worst service and experience. Lot better service is of Swiggy.",1
Request you guys to add a feature where the order is closed only upon a dual confirmation one from the customer's end and the other from the riders end as there have been instances where paid food is delivered at wrong address creating a trouble for both. The feature would require the customer to provide confirmation at the time delivery in front of the delivery guy #charteredaccountantviews #grcs #internalaudit #kpmg,3
PATHETIC SERVICE!! After waiting for an hour that too post me contacting the chat I am told that my order is cancelled and being refunded. It's the not the matter of refunds. I had ordered my dinner to eat and at night 11.30 I am told my order is cancelled. The chat support person is informing me to order from different restaurant. So you mean I order from another restaurant and wait for another 1 hour. Ordered for the first time only because UBER EATS was offline and this is the experience. Pathetic. If the restaurant was closed why the hell was my order accepted.,1
Still need to improve... They take too much time to deliver the food... N some time give wrong order.. Sometimes they will call n tell food Which we ordered is not available... N gave whatever they want.. Don't even give completely for that ... Sometimes good service...,3
Very bad app.. They show restaurants that are not nearby... And then their agents show tantrums to deliver food to ur address.. The payment was done nd i have not received the refund yet.. Its been more than 10 days.. Worst app.. Will never gonna use it again 😠😠😠,1
"worst service..there is no cancellation policy,if a person orders something by mistake or forgot to apply the promocode there should be a certain timelimit in which you can cancel your order without penalty.. seriously these cheap tricks!!!!!!!!!",1
worst App....i had placed an order and after some time the delivery boy call me to say that the meal is unavailable so you can something else or cancel the order i denied and aftersome time a call came from the company that rder was cancelled so you have to pay its amount with the next order i want to say that if the meal was not prepared so why i would pay for it,1
"whenever i want to use Zomato from my browser it asked to download the app only then i can order, my phone doesn't have much memory so i have to uninstall some of my important apps to download zomato, you should learn from Domino's or swiggy they are customer friendly no matter what which platform you use app or Mobil browser they will take your order they don't force customer to download the app but Zomato is forcing to download the app that is not good and i am not happy with this :(",1
Very Nice app . I will prefer you all to use this. BETTER than all food ordering apps,5
"Utter waste customer service experience. Not refunding the amount. Better to go with swiggy or Uber eats. Swiggy has a better Customer care service they can solve issues within minutes. In Zomato it's been 2 days and they are saying it's under process, for transferring the amount into Zomato Credit.",1
It's great experience for me every time when I order on ZOMATO. But sometimes it's difficult to understand your discount coupon codes. But anyways it's great delivery app.,4
"Totally unsatisfied with the service...after chatting with zomato they told me to send the mail and i have sent the mail but i didn't got the reply even after 4 days. So, this is not the service which anyone can expect. Frustrating experience.",1
This is really getting worst... Whenever we are in need either the owner doesn't prepare or the delivery boys don't pick.. They are giving no training... Getting idea and opening a business is one thing... If you can't cater to services... Please do not come into the market... Food is something which is required on time... If you can't understand this.. Shut your business and sit at home,1
"Zomato has come long way now, it is one of the best delivery service ... much better than Swiggy",5
"My order didn't reach me. Suddenly after 3 hours I see on the app that it has been delivered, I don't know how. I was in touch with the Helpdesk and asked for refund and complaint procedure but was denied both. What a waste of time and money",1
"Offers shown by them are fake, go to the restaurant see zomato is charging very high price than actual on every food item, also their packaging and delivery charges gone very high, you will find out that -""taking a cab both ways and eating in the restaurant is less expensive than 60% discount on zomato and u can enjoy warm fresh food""-.",1
My order was declined and was not refunded back!! N now that order is missing from the recent order list. Not trustworthy. And the challenge they pose of within 39min is all fake!! They start timer when it's cooked and not when it is ordered..,1
Zomato SUCKS!! They try their best that your order gets cancelled after acceptance and then they levy your account with a cancellation fee. Somtimes their delivery boys do not deliver food or somtimes their partner restaurants do not have the item ordered and cancel the order. They make sure you get the worst service everytime. Don't ever order from Zomato guys. There had been so many complaints in the past but their poor service continues. Go with Swiggy or Uber eats but never ever with Zomato.,1
Very bad experience. I ordered a Rs120 dish and the quantity was too less. The new version of the app also makes it very hard to convey the problems. This is too bad. Very bad service.,1
"Bad service, delivery boy doesn't bother to inform if the order is cancelled, they give lame excuses, refund process takes time. When you put the cart in the food price is different from the one when you process it. Horrible service.",1
"Overall good experience with Zomato. Good choice of cuisine and restaurants. Timely delivery, lots of offers and discounts. Only 1 downside -- food cannot be ordered from restaurants that are farther than 7-8 Km. Zomato should provide this option if customer is willing to pay more for delivery.",4
Really using zomato we are enjoying a great experience... and the delivery speed is faster and the quality of food is very good. Hope it continues the same flow in future with further developments!!!,5
"The app doesn't display the place where the restaurant is located. There are so many branches for a restaurant and if we don't know on which branch we're searching for food, how can we order ? That's a minimum feature the app should have.",1
"The things are not at all clear in this App for a New user. After entering the promo code several times also it is not getting Applied. No customer care call center available to resolve any issue or to ask any query, Only chat system available",1
"Very bad customer support, and I had to chat with the customer service about delivering the food. Also I didn't get the food. I had to spend more time with chatting with the customer service. They will reply only after 15 minutes after each message has been sent. I ignored my money.",1
The App was good earlier but the recent update has made it less user freidnly and more complicated as most of the hotels are not been searched even when they are linked with zomato. Reviews are not available on the screen. Everytime to find a particular place need to search it on Google and later it switches to the app The app itself does not finds the place directly You people need to work on it or need to go back to the older version,1
"Everything is ok except for the wrong delivery time mentioned for the restaurents as it always takes more than that. Moreover when you try to connect to customer service, you always get a reply after 5-10 minutes l, for every query 🤦🏻‍♂️",1
"I downloaded the app an hour ago and there's so much trouble in this app. The delivery page and all other page aren't loading, thought I refreshed the app lot of times and it's very upsetting. Now the zomato help guidelines are asking me to reinstall the app again. Disgusted!",1
"keeps crashing and crashing and crashing keeps showing ""something went wrong""!!!! great job guys! you load-balancers had 1 thing to do.. keep the app running. but no!! trying to order from last 30 mins but it keeps showing ""well be back soon"" i think ""tumhara code phatt gya"" *slow claps* for u guys!",1
App is should be fast...delivery is perfect no any issue... but zomato app is very slow ...and not shows hotels address...its difficulty to order...bcoz we know better which hotels makes tasty ...but in zomato app no choice freedom for order...not shows addresses at all that is the big problem,3
"None of the dishes have detailed description...many times its not a good surprise to find out the dish after opening the box...in terms of its size, accompaniments, ingredients etc. Restaurents also do not read the cooking instructions.",3
